Access 88: ['0', '1', '3', '7', '16']
Access 89: ['0', '1', '3', '8', '17']
Access 90: ['0', '1', '3', '7', '15']
Access 91: ['0', '0', '2', '6', '13']
Access 92: ['0', '1', '3', '7', '15']
Access 93: ['0', '1', '3', '7', '16']
Access 94: ['0', '1', '4', '10', '22']
Access 95: ['0', '1', '3', '8', '18']
Access 96: ['0', '1', '3', '8', '18']
Access 97: ['0', '1', '3', '7', '15']
Access 98: ['0', '0', '2', '6', '14']
Access 99: ['0', '0', '2', '6', '14']
Access 100: ['0', '1', '4', '10', '22']


*******************************************

Access 1: ['0', '0', '2', '5', '12']
Access 2: ['0', '0', '2', '5', '12']
Access 3: ['0', '2', '5', '11', '23']
Access 4: ['0', '1', '3', '8', '18']
Access 5: ['0', '1', '4', '10', '22']
Access 6: ['0', '0', '2', '5', '11']
Access 7: ['0', '1', '4', '10', '21']
Access 8: ['0', '1', '4', '10', '22']
Access 9: ['0', '1', '3', '7', '16']
Access 10: ['0', '1', '4', '9', '19']
Access 11: ['0', '1', '4', '9', '19']
Access 12: ['0', '1', '4', '10', '21']
Access 13: ['0', '1', '3', '8', '17']
Access 14: ['0', '1', '3', '7', '16']
Access 15: ['0', '0', '2', '6', '14']
Access 16: ['0', '2', '5', '11', '24']
Access 17: ['0', '1', '4', '10', '22']
Access 18: ['0', '1', '3', '7', '15']
Access 19: ['0', '1', '4', '9', '19']
Access 20: ['0', '1', '4', '10', '21']
Access 21: ['0', '2', '5', '11', '24']
Access 22: ['0', '0', '2', '6', '14']
Access 23: ['0', '1', '3', '8', '17']
Access 24: ['0', '1', '4', '10', '22']
Access 25: ['0', '0', '2', '6', '14']
Access 26: ['0', '0', '2', '5', '12']
Access 27: ['0', '0', '2', '6', '13']
Access 28: ['0', '1', '4', '9', '20']
Access 29: ['0', '0', '1', '4', '10']
Access 30: ['0', '1', '3', '7', '16']
Access 31: ['0', '1', '3', '7', '15']
Access 32: ['0', '0', '2', '5', '11']
Access 33: ['0', '1', '4', '10', '22']
Access 34: ['0', '0', '2', '6', '13']
Access 35: ['0', '1', '3', '8', '18']
Access 36: ['0', '1', '4', '10', '22']
Access 37: ['0', '1', '3', '8', '18']
Access 38: ['0', '0', '2', '5', '11']
Access 39: ['0', '1', '4', '10', '21']
Access 40: ['0', '1', '4', '9', '19']
Access 41: ['0', '0', '2', '5', '12']
Access 42: ['0', '1', '3', '7', '16']
Access 43: ['0', '2', '5', '11', '23']
Access 44: ['0', '0', '2', '5', '11']
Access 45: ['0', '1', '4', '10', '21']
Access 46: ['0', '0', '2', '5', '11']
Access 47: ['0', '1', '3', '8', '17']
Access 48: ['0', '0', '1', '4', '10']
Access 49: ['0', '2', '5', '11', '23']
Access 50: ['0', '1', '3', '7', '15']
Access 51: ['0', '2', '5', '11', '23']
Access 52: ['0', '1', '4', '10', '21']
Access 53: ['0', '1', '4', '9', '19']
Access 54: ['0', '0', '2', '5', '11']
Access 55: ['0', '1', '4', '9', '20']
Access 56: ['0', '1', '4', '10', '21']
Access 57: ['0', '1', '3', '7', '15']
Access 58: ['0', '1', '3', '8', '17']
Access 59: ['0', '2', '5', '11', '24']
Access 60: ['0', '1', '3', '7', '16']
Access 61: ['0', '0', '1', '4', '9']
Access 62: ['0', '1', '3', '8', '17']
Access 63: ['0', '1', '4', '9', '20']
Access 64: ['0', '1', '4', '9', '20']
Access 65: ['0', '1', '4', '9', '19']
Access 66: ['0', '0', '1', '4', '9']
Access 67: ['0', '0', '2', '6', '14']
Access 68: ['0', '2', '5', '11', '23']
Access 69: ['0', '0', '1', '4', '9']
Access 70: ['0', '2', '5', '11', '24']
Access 71: ['0', '1', '3', '7', '16']
Access 72: ['0', '1', '4', '10', '21']
Access 73: ['0', '2', '5', '11', '23']
Access 74: ['0', '1', '4', '10', '21']
Access 75: ['0', '1', '4', '10', '22']
Access 76: ['0', '0', '1', '4', '9']
Access 77: ['0', '1', '4', '9', '20']
Access 78: ['0', '1', '4', '9', '20']
Access 79: ['0', '1', '3', '8', '17']
Access 80: ['0', '1', '3', '7', '16']
Access 81: ['0', '1', '4', '9', '19']
Access 82: ['0', '0', '2', '6', '14']
Access 83: ['0', '2', '5', '11', '23']
Access 84: ['0', '0', '2', '5', '12']
Access 85: ['0', '1', '3', '7', '15']
Access 86: ['0', '1', '3', '8', '17']
Access 87: ['0', '1', '4', '9', '20']
Access 88: ['0', '2', '5', '11', '23']
Access 89: ['0', '2', '5', '11', '24']
Access 90: ['0', '0', '2', '5', '11']
Access 91: ['0', '2', '5', '11', '24']
Access 92: ['0', '1', '4', '9', '19']
Access 93: ['0', '2', '5', '11', '23']
Access 94: ['0', '0', '1', '4', '10']
Access 95: ['0', '0', '2', '6', '14']
Access 96: ['0', '0', '2', '6', '14']
Access 97: ['0', '2', '5', '11', '24']
Access 98: ['0', '2', '5', '11', '24']
Access 99: ['0', '1', '4', '9', '19']
Access 100: ['0', '0', '1', '4', '9']


*******************************************

Access 1: ['0', '2', '5', '11', '24']
Access 2: ['0', '0', '2', '6', '14']
Access 3: ['0', '1', '3', '8', '17']
Access 4: ['0', '0', '2', '5', '11']
Access 5: ['0', '1', '4', '9', '20']
Access 6: ['0', '0', '2', '5', '11']
Access 7: ['0', '1', '3', '7', '15']
Access 8: ['0', '1', '3', '7', '15']
Access 9: ['0', '1', '3', '8', '17']
Access 10: ['0', '1', '3', '7', '16']
Access 11: ['0', '1', '3', '8', '17']
Access 12: ['0', '0', '2', '6', '14']
Access 13: ['0', '1', '4', '9', '20']
Access 14: ['0', '1', '4', '9', '20']
Access 15: ['0', '1', '4', '10', '21']
Access 16: ['0', '1', '3', '8', '17']
Access 17: ['0', '0', '1', '4', '10']
Access 18: ['0', '2', '5', '11', '23']
Access 19: ['0', '0', '2', '5', '11']
Access 20: ['0', '1', '3', '7', '15']
Access 21: ['0', '1', '4', '9', '20']
Access 22: ['0', '1', '3', '8', '18']
Access 23: ['0', '0', '1', '4', '10']
Access 24: ['0', '1', '4', '9', '19']
Access 25: ['0', '1', '3', '7', '16']
Access 26: ['0', '1', '4', '9', '19']
Access 27: ['0', '0', '2', '6', '13']
Access 28: ['0', '0', '2', '6', '14']
Access 29: ['0', '0', '1', '4', '9']
Access 30: ['0', '0', '2', '6', '13']
Access 31: ['0', '0', '1', '4', '9']
Access 32: ['0', '0', '2', '6', '13']
Access 33: ['0', '1', '4', '10', '21']
Access 34: ['0', '1', '3', '7', '16']
Access 35: ['0', '0', '2', '5', '12']
Access 36: ['0', '0', '2', '5', '11']
Access 37: ['0', '1', '3', '7', '16']
Access 38: ['0', '1', '4', '10', '21']
Access 39: ['0', '2', '5', '11', '23']
Access 40: ['0', '0', '2', '6', '14']
Access 41: ['0', '0', '2', '5', '12']
Access 42: ['0', '0', '2', '6', '14']
Access 43: ['0', '0', '1', '4', '9']
Access 44: ['0', '1', '4', '9', '20']
Access 45: ['0', '1', '3', '8', '18']
Access 46: ['0', '1', '4', '9', '19']
Access 47: ['0', '1', '4', '10', '22']
Access 48: ['0', '2', '5', '11', '24']
Access 49: ['0', '1', '4', '10', '21']
Access 50: ['0', '1', '4', '10', '21']
Access 51: ['0', '0', '2', '5', '12']
Access 52: ['0', '1', '4', '9', '20']
Access 53: ['0', '0', '2', '6', '14']
Access 54: ['0', '2', '5', '11', '24']
Access 55: ['0', '2', '5', '11', '23']
Access 56: ['0', '2', '5', '11', '24']
Access 57: ['0', '1', '4', '10', '22']
Access 58: ['0', '0', '1', '4', '9']
Access 59: ['0', '1', '3', '8', '18']
Access 60: ['0', '1', '4', '10', '21']
Access 61: ['0', '1', '3', '8', '18']
Access 62: ['0', '1', '4', '10', '21']
Access 63: ['0', '0', '1', '4', '10']
Access 64: ['0', '1', '4', '9', '20']
Access 65: ['0', '1', '4', '9', '20']
Access 66: ['0', '0', '2', '5', '12']
Access 67: ['0', '1', '4', '10', '21']
Access 68: ['0', '2', '5', '11', '23']
Access 69: ['0', '1', '3', '8', '17']
Access 70: ['0', '2', '5', '11', '23']
Access 71: ['0', '1', '3', '7', '15']
Access 72: ['0', '1', '3', '8', '18']
Access 73: ['0', '0', '2', '6', '13']
Access 74: ['0', '2', '5', '11', '24']
Access 75: ['0', '1', '3', '8', '17']
Access 76: ['0', '0', '1', '4', '10']
Access 77: ['0', '0', '2', '6', '13']
Access 78: ['0', '0', '2', '6', '14']
Access 79: ['0', '2', '5', '11', '23']
Access 80: ['0', '1', '4', '9', '20']
Access 81: ['0', '1', '4', '9', '20']
Access 82: ['0', '0', '2', '5', '12']
Access 83: ['0', '1', '4', '10', '21']
Access 84: ['0', '1', '4', '9', '20']
Access 85: ['0', '1', '3', '8', '17']
Access 86: ['0', '0', '1', '4', '10']
Access 87: ['0', '0', '2', '5', '12']
Access 88: ['0', '0', '2', '6', '14']
Access 89: ['0', '1', '4', '10', '21']
Access 90: ['0', '0', '1', '4', '10']
Access 91: ['0', '1', '4', '9', '19']
Access 92: ['0', '1', '3', '7', '16']
Access 93: ['0', '0', '2', '5', '12']
Access 94: ['0', '1', '4', '9', '20']
Access 95: ['0', '0', '2', '5', '11']
Access 96: ['0', '1', '4', '9', '19']
Access 97: ['0', '0', '2', '5', '12']
Access 98: ['0', '1', '4', '9', '20']
Access 99: ['0', '1', '3', '7', '15']
Access 100: ['0', '1', '4', '10', '22']


*******************************************

Access 1: ['0', '1', '4', '10', '21']
Access 2: ['0', '1', '3', '7', '16']
Access 3: ['0', '1', '4', '10', '21']
Access 4: ['0', '2', '5', '11', '24']
Access 5: ['0', '1', '4', '9', '20']
Access 6: ['0', '1', '4', '9', '20']
Access 7: ['0', '2', '5', '11', '24']
Access 8: ['0', '2', '5', '11', '23']
Access 9: ['0', '0', '2', '5', '12']
Access 10: ['0', '1', '3', '8', '17']
Access 11: ['0', '0', '1', '4', '9']
Access 12: ['0', '1', '3', '8', '18']
Access 13: ['0', '1', '4', '10', '21']
Access 14: ['0', '2', '5', '11', '24']
Access 15: ['0', '0', '2', '6', '14']
Access 16: ['0', '0', '2', '5', '12']
Access 17: ['0', '0', '2', '6', '13']
Access 18: ['0', '1', '3', '7', '15']
Access 19: ['0', '1', '4', '10', '21']
Access 20: ['0', '1', '4', '10', '22']
Access 21: ['0', '0', '2', '5', '11']
Access 22: ['0', '0', '2', '6', '14']
Access 23: ['0', '1', '4', '10', '21']
Access 24: ['0', '1', '4', '10', '22']
Access 25: ['0', '0', '1', '4', '9']
Access 26: ['0', '1', '3', '7', '16']
Access 27: ['0', '1', '4', '9', '20']
Access 28: ['0', '1', '3', '8', '17']
Access 29: ['0', '1', '4', '9', '20']
Access 30: ['0', '1', '4', '9', '20']
Access 31: ['0', '0', '2', '5', '11']
Access 32: ['0', '0', '2', '6', '13']
Access 33: ['0', '0', '1', '4', '10']
Access 34: ['0', '1', '4', '9', '20']
Access 35: ['0', '1', '4', '9', '20']
Access 36: ['0', '1', '4', '9', '19']
Access 37: ['0', '0', '2', '5', '11']
Access 38: ['0', '0', '2', '6', '14']
Access 39: ['0', '0', '2', '6', '14']
Access 40: ['0', '1', '3', '8', '18']
Access 41: ['0', '1', '4', '9', '19']
Access 42: ['0', '0', '2', '5', '12']
Access 43: ['0', '1', '3', '7', '16']
Access 44: ['0', '0', '2', '5', '12']
Access 45: ['0', '1', '4', '9', '19']
Access 46: ['0', '1', '4', '10', '21']
Access 47: ['0', '1', '3', '7', '16']
Access 48: ['0', '0', '1', '4', '10']
Access 49: ['0', '0', '2', '6', '13']
Access 50: ['0', '0', '1', '4', '9']
Access 51: ['0', '2', '5', '11', '23']
Access 52: ['0', '1', '3', '7', '15']
Access 53: ['0', '0', '2', '6', '14']
Access 54: ['0', '1', '3', '7', '16']
Access 55: ['0', '1', '4', '9', '20']
Access 56: ['0', '0', '2', '6', '14']
Access 57: ['0', '0', '1', '4', '10']
Access 58: ['0', '0', '2', '6', '14']
Access 59: ['0', '2', '5', '11', '24']
Access 60: ['0', '0', '1', '4', '9']
Access 61: ['0', '1', '3', '8', '17']
Access 62: ['0', '1', '3', '7', '15']
Access 63: ['0', '2', '5', '11', '24']
Access 64: ['0', '0', '2', '6', '14']
Access 65: ['0', '1', '3', '8', '17']
Access 66: ['0', '1', '3', '7', '16']
Access 67: ['0', '1', '4', '10', '22']
Access 68: ['0', '0', '1', '4', '9']
Access 69: ['0', '1', '3', '7', '16']
Access 70: ['0', '1', '4', '10', '22']
Access 71: ['0', '0', '2', '6', '13']
Access 72: ['0', '0', '2', '5', '11']
Access 73: ['0', '1', '4', '9', '19']
Access 74: ['0', '2', '5', '11', '23']
Access 75: ['0', '0', '2', '5', '12']
Access 76: ['0', '0', '2', '5', '11']
Access 77: ['0', '0', '2', '6', '13']
Access 78: ['0', '1', '3', '7', '15']
Access 79: ['0', '1', '4', '9', '20']
Access 80: ['0', '2', '5', '11', '23']
Access 81: ['0', '1', '3', '8', '18']
Access 82: ['0', '1', '4', '10', '22']
Access 83: ['0', '1', '4', '10', '22']
Access 84: ['0', '0', '2', '6', '14']
Access 85: ['0', '0', '2', '5', '11']
Access 86: ['0', '2', '5', '11', '24']
Access 87: ['0', '1', '3', '8', '17']
Access 88: ['0', '1', '4', '9', '19']
Access 89: ['0', '0', '2', '5', '12']
Access 90: ['0', '0', '1', '4', '9']
Access 91: ['0', '1', '4', '10', '22']
Access 92: ['0', '1', '3', '7', '16']
Access 93: ['0', '2', '5', '11', '24']
Access 94: ['0', '1', '3', '8', '17']
Access 95: ['0', '0', '1', '4', '9']
Access 96: ['0', '1', '3', '8', '17']
Access 97: ['0', '2', '5', '11', '24']
Access 98: ['0', '0', '2', '6', '14']
Access 99: ['0', '1', '3', '8', '17']
Access 100: ['0', '1', '4', '9', '19']


*******************************************

Access 1: ['0', '0', '1', '4', '9']
Access 2: ['0', '1', '3', '7', '15']
Access 3: ['0', '1', '4', '9', '19']
Access 4: ['0', '1', '3', '7', '15']
Access 5: ['0', '1', '4', '9', '19']
Access 6: ['0', '1', '4', '10', '21']
Access 7: ['0', '0', '2', '5', '11']
Access 8: ['0', '1', '4', '9', '20']
Access 9: ['0', '1', '3', '8', '18']
Access 10: ['0', '1', '3', '7', '16']
Access 11: ['0', '0', '2', '5', '12']
Access 12: ['0', '2', '5', '11', '24']
Access 13: ['0', '2', '5', '11', '24']
Access 14: ['0', '2', '5', '11', '23']
Access 15: ['0', '1', '3', '8', '17']
Access 16: ['0', '0', '2', '6', '13']
Access 17: ['0', '1', '3', '8', '17']
Access 18: ['0', '1', '4', '9', '20']
Access 19: ['0', '1', '3', '7', '16']
Access 20: ['0', '1', '3', '8', '17']
Access 21: ['0', '1', '3', '7', '16']
Access 22: ['0', '1', '3', '7', '15']
Access 23: ['0', '1', '3', '7', '16']
Access 24: ['0', '0', '2', '5', '11']
Access 25: ['0', '0', '1', '4', '10']
Access 26: ['0', '0', '1', '4', '9']
Access 27: ['0', '1', '4', '10', '22']
Access 28: ['0', '1', '4', '10', '22']
Access 29: ['0', '0', '1', '4', '9']
Access 30: ['0', '1', '3', '7', '16']
Access 31: ['0', '1', '3', '8', '18']
Access 32: ['0', '2', '5', '11', '23']
Access 33: ['0', '1', '4', '10', '22']
Access 34: ['0', '0', '2', '5', '11']
Access 35: ['0', '0', '2', '5', '12']
Access 36: ['0', '0', '2', '5', '12']
Access 37: ['0', '1', '4', '9', '19']
Access 38: ['0', '1', '4', '9', '20']
Access 39: ['0', '1', '4', '9', '19']
Access 40: ['0', '0', '1', '4', '10']
Access 41: ['0', '1', '3', '8', '18']
Access 42: ['0', '1', '3', '8', '18']
Access 43: ['0', '0', '2', '5', '11']
Access 44: ['0', '1', '3', '7', '16']
Access 45: ['0', '1', '3', '7', '15']
Access 46: ['0', '1', '4', '9', '20']
Access 47: ['0', '0', '2', '5', '11']
Access 48: ['0', '1', '4', '9', '20']
Access 49: ['0', '1', '4', '10', '22']
Access 50: ['0', '1', '4', '10', '22']
Access 51: ['0', '1', '3', '7', '15']
Access 52: ['0', '1', '4', '9', '20']
Access 53: ['0', '1', '3', '8', '18']
Access 54: ['0', '2', '5', '11', '24']
Access 55: ['0', '1', '3', '8', '18']
Access 56: ['0', '1', '3', '8', '17']
Access 57: ['0', '2', '5', '11', '23']
Access 58: ['0', '2', '5', '11', '23']
Access 59: ['0', '1', '3', '8', '17']
Access 60: ['0', '0', '2', '6', '14']
Access 61: ['0', '2', '5', '11', '24']
Access 62: ['0', '1', '3', '7', '15']
Access 63: ['0', '2', '5', '11', '23']
Access 64: ['0', '2', '5', '11', '23']
Access 65: ['0', '1', '3', '8', '17']
Access 66: ['0', '0', '1', '4', '10']
Access 67: ['0', '1', '4', '10', '22']
Access 68: ['0', '1', '3', '8', '18']
Access 69: ['0', '1', '4', '10', '22']
Access 70: ['0', '0', '1', '4', '9']
Access 71: ['0', '1', '4', '10', '22']
Access 72: ['0', '1', '3', '8', '17']
Access 73: ['0', '1', '3', '8', '17']
Access 74: ['0', '0', '1', '4', '9']
Access 75: ['0', '2', '5', '11', '23']
Access 76: ['0', '1', '3', '8', '18']
Access 77: ['0', '1', '3', '8', '18']
Access 78: ['0', '0', '1', '4', '10']
Access 79: ['0', '0', '1', '4', '10']
Access 80: ['0', '0', '1', '4', '10']
Access 81: ['0', '1', '3', '7', '15']
Access 82: ['0', '0', '2', '5', '11']
Access 83: ['0', '1', '4', '10', '21']
Access 84: ['0', '0', '2', '5', '11']
Access 85: ['0', '2', '5', '11', '23']
Access 86: ['0', '0', '1', '4', '10']
Access 87: ['0', '1', '3', '7', '15']
Access 88: ['0', '1', '3', '8', '18']
Access 89: ['0', '0', '1', '4', '9']
Access 90: ['0', '0', '2', '6', '14']
Access 91: ['0', '0', '2', '5', '12']
Access 92: ['0', '2', '5', '11', '23']
Access 93: ['0', '1', '3', '8', '18']
Access 94: ['0', '0', '1', '4', '9']
Access 95: ['0', '0', '2', '5', '11']
Access 96: ['0', '1', '4', '10', '22']
Access 97: ['0', '1', '4', '10', '21']
Access 98: ['0', '1', '4', '9', '20']
Access 99: ['0', '1', '3', '8', '18']
Access 100: ['0', '0', '2', '5', '11']


*******************************************

Access 1: ['0', '0', '2', '6', '13']
Access 2: ['0', '1', '4', '9', '20']
Access 3: ['0', '0', '2', '5', '11']
Access 4: ['0', '0', '1', '4', '10']
Access 5: ['0', '0', '1', '4', '10']
Access 6: ['0', '0', '1', '4', '9']
Access 7: ['0', '1', '4', '10', '21']
Access 8: ['0', '1', '3', '8', '17']
Access 9: ['0', '1', '4', '9', '20']
Access 10: ['0', '0', '2', '5', '11']
Access 11: ['0', '1', '4', '10', '21']
Access 12: ['0', '1', '4', '9', '19']
Access 13: ['0', '1', '4', '9', '19']
Access 14: ['0', '1', '4', '9', '20']
Access 15: ['0', '1', '3', '8', '18']
Access 16: ['0', '1', '3', '7', '16']
Access 17: ['0', '1', '4', '10', '22']
Access 18: ['0', '1', '3', '7', '16']
Access 19: ['0', '0', '2', '6', '13']
Access 20: ['0', '1', '4', '9', '20']
Access 21: ['0', '0', '2', '5', '11']
Access 22: ['0', '2', '5', '11', '23']
Access 23: ['0', '1', '4', '9', '20']
Access 24: ['0', '0', '2', '5', '12']
Access 25: ['0', '1', '4', '9', '19']
Access 26: ['0', '0', '2', '6', '13']
Access 27: ['0', '1', '4', '10', '21']
Access 28: ['0', '1', '3', '7', '15']
Access 29: ['0', '1', '3', '7', '16']
Access 30: ['0', '1', '3', '8', '17']
Access 31: ['0', '2', '5', '11', '24']
Access 32: ['0', '1', '4', '10', '22']
Access 33: ['0', '0', '1', '4', '9']
Access 34: ['0', '2', '5', '11', '23']
Access 35: ['0', '1', '3', '7', '16']
Access 36: ['0', '1', '4', '9', '20']
Access 37: ['0', '1', '3', '7', '16']
Access 38: ['0', '1', '3', '8', '17']
Access 39: ['0', '2', '5', '11', '24']
Access 40: ['0', '1', '4', '9', '19']
Access 41: ['0', '1', '4', '9', '19']
Access 42: ['0', '1', '3', '8', '18']
Access 43: ['0', '1', '4', '9', '20']
Access 44: ['0', '0', '2', '6', '14']
Access 45: ['0', '1', '3', '8', '17']
Access 46: ['0', '1', '4', '9', '19']
Access 47: ['0', '0', '2', '5', '12']
Access 48: ['0', '0', '2', '6', '14']
Access 49: ['0', '0', '2', '6', '13']
Access 50: ['0', '0', '1', '4', '9']
Access 51: ['0', '0', '2', '6', '14']
Access 52: ['0', '1', '4', '9', '20']
Access 53: ['0', '1', '4', '10', '22']
Access 54: ['0', '0', '2', '6', '13']
Access 55: ['0', '1', '4', '10', '21']
Access 56: ['0', '0', '2', '6', '14']
Access 57: ['0', '2', '5', '11', '23']
Access 58: ['0', '1', '3', '7', '16']
Access 59: ['0', '0', '2', '6', '13']
Access 60: ['0', '1', '3', '8', '18']
Access 61: ['0', '1', '3', '7', '15']
Access 62: ['0', '1', '3', '7', '15']
Access 63: ['0', '1', '4', '10', '21']
Access 64: ['0', '0', '2', '5', '12']
Access 65: ['0', '2', '5', '11', '24']
Access 66: ['0', '0', '2', '5', '12']
Access 67: ['0', '0', '1', '4', '9']
Access 68: ['0', '0', '2', '6', '13']
Access 69: ['0', '0', '2', '6', '13']
Access 70: ['0', '2', '5', '11', '24']
Access 71: ['0', '1', '4', '10', '21']
Access 72: ['0', '1', '3', '7', '16']
Access 73: ['0', '2', '5', '11', '24']
Access 74: ['0', '2', '5', '11', '23']
Access 75: ['0', '1', '3', '7', '16']
Access 76: ['0', '1', '3', '7', '15']
Access 77: ['0', '1', '3', '7', '15']
Access 78: ['0', '1', '4', '9', '19']
Access 79: ['0', '0', '2', '5', '12']
Access 80: ['0', '2', '5', '11', '23']
Access 81: ['0', '1', '3', '7', '16']
Access 82: ['0', '2', '5', '11', '24']
Access 83: ['0', '0', '2', '5', '11']
Access 84: ['0', '0', '2', '5', '11']
Access 85: ['0', '0', '2', '6', '13']
Access 86: ['0', '0', '1', '4', '9']
Access 87: ['0', '1', '4', '10', '22']
Access 88: ['0', '1', '3', '7', '16']
Access 89: ['0', '0', '2', '6', '13']
Access 90: ['0', '0', '2', '6', '13']
Access 91: ['0', '0', '2', '5', '12']
Access 92: ['0', '2', '5', '11', '24']
Access 93: ['0', '0', '2', '5', '11']
Access 94: ['0', '0', '2', '5', '12']
Access 95: ['0', '1', '3', '7', '16']
Access 96: ['0', '0', '1', '4', '9']
Access 97: ['0', '0', '1', '4', '9']
Access 98: ['0', '1', '3', '8', '17']
Access 99: ['0', '0', '2', '6', '13']
Access 100: ['0', '1', '3', '8', '18']


*******************************************

Access 1: ['0', '1', '3', '8', '18']
Access 2: ['0', '0', '2', '6', '14']
Access 3: ['0', '2', '5', '11', '23']
Access 4: ['0', '1', '4', '9', '20']
Access 5: ['0', '2', '5', '11', '23']
Access 6: ['0', '1', '3', '7', '15']
Access 7: ['0', '1', '3', '7', '16']
Access 8: ['0', '0', '1', '4', '10']
Access 9: ['0', '0', '2', '6', '13']
Access 10: ['0', '0', '2', '5', '11']
Access 11: ['0', '1', '3', '7', '15']
Access 12: ['0', '0', '1', '4', '10']
Access 13: ['0', '1', '4', '9', '19']
Access 14: ['0', '1', '4', '9', '20']
Access 15: ['0', '2', '5', '11', '24']
Access 16: ['0', '0', '2', '6', '13']
Access 17: ['0', '2', '5', '11', '23']
Access 18: ['0', '1', '3', '8', '18']
Access 19: ['0', '1', '3', '7', '16']
Access 20: ['0', '0', '2', '6', '13']
Access 21: ['0', '0', '2', '5', '12']
Access 22: ['0', '0', '1', '4', '9']
Access 23: ['0', '1', '4', '9', '20']
Access 24: ['0', '0', '2', '6', '14']
Access 25: ['0', '0', '1', '4', '10']
Access 26: ['0', '1', '4', '10', '21']
Access 27: ['0', '1', '3', '8', '17']
Access 28: ['0', '2', '5', '11', '24']
Access 29: ['0', '2', '5', '11', '23']
Access 30: ['0', '1', '3', '8', '17']
Access 31: ['0', '0', '2', '5', '12']
Access 32: ['0', '0', '1', '4', '10']
Access 33: ['0', '0', '1', '4', '10']
Access 34: ['0', '1', '4', '9', '19']
Access 35: ['0', '1', '4', '9', '19']
Access 36: ['0', '1', '3', '8', '18']
Access 37: ['0', '0', '2', '6', '13']
Access 38: ['0', '0', '1', '4', '9']
Access 39: ['0', '1', '4', '9', '20']
Access 40: ['0', '1', '4', '10', '21']
Access 41: ['0', '1', '3', '8', '17']
Access 42: ['0', '1', '3', '8', '18']
Access 43: ['0', '1', '4', '9', '19']
Access 44: ['0', '1', '3', '8', '18']
Access 45: ['0', '0', '1', '4', '10']
Access 46: ['0', '0', '2', '6', '13']
Access 47: ['0', '0', '2', '5', '12']
Access 48: ['0', '0', '2', '5', '12']
Access 49: ['0', '1', '4', '10', '22']
Access 50: ['0', '1', '3', '8', '18']
Access 51: ['0', '1', '3', '8', '18']
Access 52: ['0', '1', '3', '7', '16']
Access 53: ['0', '2', '5', '11', '24']
Access 54: ['0', '2', '5', '11', '23']
Access 55: ['0', '0', '2', '5', '11']
Access 56: ['0', '2', '5', '11', '23']
Access 57: ['0', '1', '3', '7', '16']
Access 58: ['0', '1', '4', '10', '21']
Access 59: ['0', '0', '2', '5', '12']
Access 60: ['0', '0', '2', '6', '13']
Access 61: ['0', '1', '3', '7', '15']
Access 62: ['0', '0', '1', '4', '10']
Access 63: ['0', '0', '1', '4', '10']
Access 64: ['0', '1', '4', '10', '22']
Access 65: ['0', '0', '2', '6', '13']
Access 66: ['0', '2', '5', '11', '24']
Access 67: ['0', '1', '4', '10', '21']
Access 68: ['0', '2', '5', '11', '24']
Access 69: ['0', '1', '4', '9', '19']
Access 70: ['0', '2', '5', '11', '23']
Access 71: ['0', '1', '4', '10', '21']
Access 72: ['0', '1', '4', '9', '19']
Access 73: ['0', '1', '4', '9', '20']
Access 74: ['0', '0', '2', '6', '14']
Access 75: ['0', '1', '3', '7', '16']
Access 76: ['0', '0', '2', '6', '14']
Access 77: ['0', '0', '2', '6', '14']
Access 78: ['0', '0', '2', '5', '11']
Access 79: ['0', '0', '1', '4', '9']
Access 80: ['0', '1', '4', '9', '20']
Access 81: ['0', '1', '3', '8', '17']
Access 82: ['0', '1', '3', '8', '18']
Access 83: ['0', '0', '2', '6', '14']
Access 84: ['0', '1', '4', '9', '20']
Access 85: ['0', '1', '4', '10', '21']
Access 86: ['0', '0', '2', '5', '12']
Access 87: ['0', '1', '3', '8', '18']
Access 88: ['0', '2', '5', '11', '24']
Access 89: ['0', '2', '5', '11', '24']
Access 90: ['0', '1', '3', '8', '17']
Access 91: ['0', '0', '2', '6', '13']
Access 92: ['0', '0', '1', '4', '10']
Access 93: ['0', '1', '4', '9', '19']
Access 94: ['0', '0', '2', '5', '11']
Access 95: ['0', '0', '2', '5', '12']
Access 96: ['0', '0', '1', '4', '9']
Access 97: ['0', '1', '4', '9', '20']
Access 98: ['0', '1', '3', '7', '16']
Access 99: ['0', '1', '4', '10', '21']
Access 100: ['0', '1', '3', '7', '16']


*******************************************

Access 1: ['0', '0', '1', '4', '10']
Access 2: ['0', '0', '2', '6', '14']
Access 3: ['0', '0', '2', '6', '14']
Access 4: ['0', '0', '2', '6', '13']
Access 5: ['0', '1', '3', '8', '17']
Access 6: ['0', '1', '3', '7', '16']
Access 7: ['0', '2', '5', '11', '24']
Access 8: ['0', '1', '4', '10', '21']
Access 9: ['0', '0', '2', '6', '13']
Access 10: ['0', '0', '2', '5', '12']
Access 11: ['0', '1', '4', '9', '20']
Access 12: ['0', '0', '2', '5', '12']
Access 13: ['0', '1', '3', '7', '15']
Access 14: ['0', '0', '1', '4', '9']
Access 15: ['0', '1', '4', '10', '22']
Access 16: ['0', '0', '1', '4', '10']
Access 17: ['0', '2', '5', '11', '24']
Access 18: ['0', '2', '5', '11', '23']
Access 19: ['0', '0', '1', '4', '9']
Access 20: ['0', '2', '5', '11', '24']
